"","Data_Collection_Season","Date","Proj.Plot","Grid","Plant_tag","X_Coord","Y_Coord","Tool","POM","DBH_mm","Height_m","Veg_Type","Notes","ID"
"5033","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG02",3.85,1.27,"CP",0.1,3.4,0.29,"","","Thomandersia congolana"
"5034","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG03",1.9,1,"CP",0.1,4.8,0.3,"","","Alchornea floribunda"
"5035","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG04",0.95,0.28,"CP",0.1,2.4,0.28,"","","ECH  52"
"5036","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG04",0.95,0.28,"CP",0.1,2.4,0.28,"","","Alchornea floribunda"
"5037","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG04",4,2.1,"CP",0.1,6,0.2,"","","ECH  52"
"5038","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG04",4,2.1,"CP",0.1,6,0.2,"","","Alchornea floribunda"
"5039","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG05",1.75,3.5,"CP",0.1,7,0.65,"","","Diogoa zenkeri"
"5040","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG05",1.75,3.5,"CP",0.1,7,0.65,"","","ECH  24"
"5041","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG05",0.7,2.5,"CP",0.05,2.6,0.17,"","","Diogoa zenkeri"
"5042","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG05",0.7,2.5,"CP",0.05,2.6,0.17,"","","ECH  24"
"5043","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG07",0.35,2.18,"CP",0.1,2.5,0.17,"","","Sugiberaceae sp 1"
"5044","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG10",5,0.3,"CP",0.3,4.6,0.8,"","","Coffea sp 1"
"5045","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG10",5,0.3,"CP",0.3,4.6,0.8,"","","Agelaea paradoxa"
"5046","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG11",2.5,0.8,"CP",0.1,3.4,0.3,"","","Olyra latifolia"
"5047","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG11",2.5,0.8,"CP",0.1,3.4,0.3,"","","Olyra latifolia"
"5048","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG11",0.1,3.55,"CP",0.1,3.2,0.6,"","","Olyra latifolia"
"5049","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG11",0.1,3.55,"CP",0.1,3.2,0.6,"","","Olyra latifolia"
"5050","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG12",4.4,1.8,"CP",0.05,2,0.1,"","","ECH  24"
"5051","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG12",5,3.5,"CP",0.1,5.1,0.8,"","","ECH  24"
"5052","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG13",0.45,3.5,"CP",0.1,2.1,0.23,"","","Olyra latifolia"
"5053","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG14",1.75,1.22,"CP",0.1,4.4,0.29,"","","Klaineanthus gaboniae"
"5054","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG15",1,1.5,"CP",0.1,6.3,0.8,"","","Alchornea floribunda"
"5055","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG15",1,1.5,"CP",0.1,6.3,0.8,"","","Landolphia incerta"
"5056","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG15",4.7,1.6,"CP",0.1,1.2,0.12,"","","Alchornea floribunda"
"5057","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG15",4.7,1.6,"CP",0.1,1.2,0.12,"","","Landolphia incerta"
"5058","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG16",4.6,0.1,"CP",0.3,17.8,0.6,"","","ECH  21"
"5059","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG16",0.3,0.35,"CP",0.1,6.7,0.82,"","","ECH  21"
"5060","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG17",2.2,0.35,"CP",0.05,1,0.12,"","","Grewia coriacea"
"5061","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG17",2.2,0.35,"CP",0.05,1,0.12,"","","Grewia coriacea"
"5062","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG17",1.45,0.67,"CP",0.1,4,0.4,"","","Grewia coriacea"
"5063","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG17",1.45,0.67,"CP",0.1,4,0.4,"","","Grewia coriacea"
"5064","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG18",1.6,1.75,"CP",0.1,4.1,0.7,"","","Olyra latifolia"
"5065","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG18",1.6,1.75,"CP",0.1,4.1,0.7,"","","ECH  24"
"5066","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG18",0.75,0.5,"CP",0.1,2.6,0.17,"","","Olyra latifolia"
"5067","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG18",0.75,0.5,"CP",0.1,2.6,0.17,"","","ECH  24"
"5068","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG19",2.05,3.1,"CP",0.05,2.6,0.1,"","",""
"5069","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG20",2,0.15,"CP",0.05,3.3,0.2,"","","Cnestis ferruginea"
"5070","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG20",2,0.15,"CP",0.05,3.3,0.2,"","","Olyra latifolia"
"5071","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG20",1.1,1.55,"CP",0.1,3.7,0.6,"","","Cnestis ferruginea"
"5072","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG20",1.1,1.55,"CP",0.1,3.7,0.6,"","","Olyra latifolia"
"5073","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG60",0.5,1.95,"CP",0.05,1.8,0.14,"","",""
"5074","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG80",1.2,2.3,"CP",0.1,2.8,0.38,"","",""
"5075","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG90",0.5,2.63,"CP",0.1,6.1,0.8,"","",""
"5076","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","RG90",3.75,2.67,"CP",0.05,1.8,0.13,"","",""
"5077","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI01",0.9,2.9,"CP",0.1,2.8,0.3,"","","Ixelodelphus pogeana"
"5078","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI02",2.15,3,"CP",0.1,3.4,0.29,"","","Grewia coriacea"
"5079","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI02",2.15,3,"CP",0.1,3.4,0.29,"","","Dracaena aubryana"
"5080","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI02",2.15,3,"CP",0.1,3.4,0.29,"","","Centroplacus glaucinus"
"5081","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI02",4.4,1.37,"CP",0.1,3.1,0.3,"","","Grewia coriacea"
"5082","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI02",4.4,1.37,"CP",0.1,3.1,0.3,"","","Dracaena aubryana"
"5083","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI02",4.4,1.37,"CP",0.1,3.1,0.3,"","","Centroplacus glaucinus"
"5084","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI03",0.2,0.69,"CP",0.1,2.2,0.36,"","","ECH  21"
"5085","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI03",4,2.4,"CP",0.1,4.4,0.45,"","","ECH  21"
"5086","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI04",2.25,2.4,"CP",0.1,5.1,0.35,"","","Baphia leptobotrys"
"5087","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI04",2.25,2.4,"CP",0.1,5.1,0.35,"","","Thomandersia congolana"
"5088","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI05",1.4,2.6,"CP",0.1,9,1.2,"","","Holmania denquelmaniana"
"5089","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI05",1.4,2.6,"CP",0.1,9,1.2,"","","Centroplacus glaucinus"
"5090","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.15,0.87,"CP",0.1,2.8,0.2,"","","Dracaena aubryana"
"5091","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.15,0.87,"CP",0.1,2.8,0.2,"","","Dracaena aubryana"
"5092","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.15,0.87,"CP",0.1,2.8,0.2,"","","Massularia acuminata"
"5093","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.15,0.87,"CP",0.1,2.8,0.2,"","","Memecylon sp 1"
"5094","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.15,0.87,"CP",0.1,2.8,0.2,"","","Grewia coriacea"
"5095","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.9,2.5,"CP",0.1,2.6,0.18,"","","Dracaena aubryana"
"5096","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.9,2.5,"CP",0.1,2.6,0.18,"","","Dracaena aubryana"
"5097","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.9,2.5,"CP",0.1,2.6,0.18,"","","Massularia acuminata"
"5098","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.9,2.5,"CP",0.1,2.6,0.18,"","","Memecylon sp 1"
"5099","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI06",1.9,2.5,"CP",0.1,2.6,0.18,"","","Grewia coriacea"
"5100","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI07",2.4,2.15,"CP",0.05,1.2,0.13,"","","ECH  4"
"5101","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI07",2.4,2.15,"CP",0.05,1.2,0.13,"","","Greenwayodendron suaveolens"
"5102","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI08",2.15,0.64,"CP",0.1,5.2,0.3,"","","Thomandersia congolana"
"5103","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI08",2.15,0.64,"CP",0.1,5.2,0.3,"","","Olyra latifolia"
"5104","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI09",4.4,0.25,"CP",0.1,3.4,0.22,"","","ECH  33"
"5105","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI10",0.75,2.75,"CP",0.1,5.1,0.9,"","","Thomandersia congolana"
"5106","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI10",4.4,0.3,"CP",0.1,2,0.12,"","","Thomandersia congolana"
"5107","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",0.7,2.95,"CP",0.05,2.4,0.25,"","","Landolphia incerta"
"5108","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",0.7,2.95,"CP",0.05,2.4,0.25,"","","ECH  21"
"5109","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",0.7,2.95,"CP",0.05,2.4,0.25,"","","Quassia africana"
"5110","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",2.3,0,"CP",0.1,4.4,0.65,"","","Landolphia incerta"
"5111","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",2.3,0,"CP",0.1,4.4,0.65,"","","ECH  21"
"5112","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",2.3,0,"CP",0.1,4.4,0.65,"","","Quassia africana"
"5113","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",3.55,4,"CP",0.1,7.4,0.95,"","","Landolphia incerta"
"5114","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",3.55,4,"CP",0.1,7.4,0.95,"","","ECH  21"
"5115","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI11",3.55,4,"CP",0.1,7.4,0.95,"","","Quassia africana"
"5116","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI12",2.35,0.05,"CP",0.1,2.3,0.25,"","","ECH  21"
"5117","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI12",2.35,0.05,"CP",0.1,2.3,0.25,"","","ECH  21"
"5118","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI12",3.9,0.9,"CP",0.05,2.6,0.1,"","","ECH  21"
"5119","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI12",3.9,0.9,"CP",0.05,2.6,0.1,"","","ECH  21"
"5120","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI13",4.4,4.25,"CP",0.1,3,0.26,"","",""
"5121","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI14",3.4,4.55,"CP",0.05,2,0.12,"","","ECH  24"
"5122","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",0.55,3.87,"CP",0.1,5.7,0.5,"","","ECH  24"
"5123","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",0.55,3.87,"CP",0.1,5.7,0.5,"","","ECH  21"
"5124","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",0.55,3.87,"CP",0.1,5.7,0.5,"","","ECH  21"
"5125","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",0.55,3.87,"CP",0.1,5.7,0.5,"","","Diogoa zenkeri"
"5126","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",3.6,0.95,"CP",0.5,2.5,0.2,"","","ECH  24"
"5127","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",3.6,0.95,"CP",0.5,2.5,0.2,"","","ECH  21"
"5128","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",3.6,0.95,"CP",0.5,2.5,0.2,"","","ECH  21"
"5129","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI15",3.6,0.95,"CP",0.5,2.5,0.2,"","","Diogoa zenkeri"
"5130","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI16",2.55,3.8,"CP",0.1,3,0.4,"","","Klaineanthus gaboniae"
"5131","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI16",2.55,3.8,"CP",0.1,3,0.4,"","","Holmania denquelmaniana"
"5132","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI17",1.45,1.5,"CP",0.05,2.8,0.2,"","","ECH  52"
"5133","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI17",1.45,1.5,"CP",0.05,2.8,0.2,"","","ECH  24"
"5134","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI17",1.45,1.5,"CP",0.05,2.8,0.2,"","","Alchornea floribunda"
"5135","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI17",4.7,3.2,"CP",0.1,2.6,0.3,"","","ECH  52"
"5136","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI17",4.7,3.2,"CP",0.1,2.6,0.3,"","","ECH  24"
"5137","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI17",4.7,3.2,"CP",0.1,2.6,0.3,"","","Alchornea floribunda"
"5138","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI18",4.3,0.45,"CP",0.1,8.8,0.35,"","","Thomandersia congolana"
"5139","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI18",4.3,0.45,"CP",0.1,8.8,0.35,"","","Dracaena aubryana"
"5140","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI19",1,3.4,"CP",0.1,3,0.2,"","","ECH  21"
"5141","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI19",2.6,2.1,"CP",0.1,2.5,0.15,"","","ECH  21"
"5142","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI20",2.5,2.1,"CP",0.1,6.8,0.75,"","","ECH  52"
"5143","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI20",2.5,2.1,"CP",0.1,6.8,0.75,"","","Olyra latifolia"
"5144","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI20",0.55,3.6,"CP",0.1,3.5,0.33,"","","ECH  52"
"5145","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI20",0.55,3.6,"CP",0.1,3.5,0.33,"","","Olyra latifolia"
"5146","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI60",0.35,2.9,"CP",0.1,4.5,0.7,"","",""
"5147","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI80",0.9,3.7,"CP",0.1,4.7,0.46,"","","Klaineanthus gaboniae"
"5148","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VI90",4.3,1.2,"CP",0.1,7.5,0.3,"","",""
"5149","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT01",1,2.2,"CP",0.1,5.3,0.4,"","","ECH  21"
"5150","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT01",1,2.2,"CP",0.1,5.3,0.4,"","","ECH  21"
"5151","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT01",1,2.2,"CP",0.1,5.3,0.4,"","","ECH  90"
"5152","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT01",4.7,5,"CP",0.1,3,0.27,"","","ECH  21"
"5153","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT01",4.7,5,"CP",0.1,3,0.27,"","","ECH  21"
"5154","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT01",4.7,5,"CP",0.1,3,0.27,"","","ECH  90"
"5155","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT02",3.95,3.15,"CP",0.1,2.4,0.12,"","","ECH  21"
"5156","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT02",1,4,"CP",0.1,4.5,0.97,"","","ECH  21"
"5157","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT03",0.65,1.62,"CP",0.1,4.5,0.84,"","","ECH  21"
"5158","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT03",0.65,1.62,"CP",0.1,4.5,0.84,"","","Cnestis ferruginea"
"5159","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT03",2.65,2.55,"CP",0.1,7.8,0.57,"","","ECH  21"
"5160","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT03",2.65,2.55,"CP",0.1,7.8,0.57,"","","Cnestis ferruginea"
"5161","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT05",3.8,4.87,"CP",0.1,3,0.25,"","","Grewia coriacea"
"5162","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT05",3.8,4.87,"CP",0.1,3,0.25,"","","Thomandersia congolana"
"5163","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT05",3.8,4.87,"CP",0.1,3,0.25,"","","Holmania denquelmaniana"
"5164","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT06",3.6,3.1,"CP",0.1,2,0.26,"","","Landolphia incerta"
"5165","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT06",3.6,3.1,"CP",0.1,2,0.26,"","","ECH  24"
"5166","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT07",4.4,0,"CP",0.1,4.4,0.42,"","","ECH  4"
"5167","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT07",3.25,3.7,"CP",0.1,4.6,0.4,"","","ECH  4"
"5168","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT07",0.8,2.8,"CP",0.1,6.8,1.3,"","","ECH  4"
"5169","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT09",3.15,3.9,"CP",0.05,2,0.14,"","","ECH  24"
"5170","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT09",3.15,3.9,"CP",0.05,2,0.14,"","","ECH  24"
"5171","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT10",4.75,2.3,"CP",0.1,2,0.17,"","","Alchornea floribunda"
"5172","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT10",4.75,2.3,"CP",0.1,2,0.17,"","","ECH  24"
"5173","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT10",4.5,0.25,"CP",0.05,1.6,0.17,"","","Alchornea floribunda"
"5174","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT10",4.5,0.25,"CP",0.05,1.6,0.17,"","","ECH  24"
"5175","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT10",0.35,4.9,"CP",0.1,3,0.22,"","","Alchornea floribunda"
"5176","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT10",0.35,4.9,"CP",0.1,3,0.22,"","","ECH  24"
"5177","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT11",3.8,4.85,"CP",0.1,7,1.15,"","","Centroplacus glaucinus"
"5178","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT11",3.8,4.85,"CP",0.1,7,1.15,"","","ECH  58"
"5179","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT12",0.3,3.57,"CP",0.1,2.1,0.35,"","","Olyra latifolia"
"5180","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT12",0.3,3.57,"CP",0.1,2.1,0.35,"","","ECH  24"
"5181","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",5,0.9,"CP",0.1,2.1,0.17,"","","Petersianthus macrocarpus"
"5182","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",5,0.9,"CP",0.1,2.1,0.17,"","","Olyra latifolia"
"5183","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",5,0.9,"CP",0.1,2.1,0.17,"","","Garcinia afzelli"
"5184","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",1.2,2.95,"CP",0.1,3.1,0.28,"","","Petersianthus macrocarpus"
"5185","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",1.2,2.95,"CP",0.1,3.1,0.28,"","","Olyra latifolia"
"5186","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",1.2,2.95,"CP",0.1,3.1,0.28,"","","Garcinia afzelli"
"5187","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",4.1,4.69,"CP",0.1,2,0.17,"","","Petersianthus macrocarpus"
"5188","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",4.1,4.69,"CP",0.1,2,0.17,"","","Olyra latifolia"
"5189","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",4.1,4.69,"CP",0.1,2,0.17,"","","Garcinia afzelli"
"5190","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",1.35,0.7,"CP",0.1,4.8,0.3,"","","Petersianthus macrocarpus"
"5191","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",1.35,0.7,"CP",0.1,4.8,0.3,"","","Olyra latifolia"
"5192","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT14",1.35,0.7,"CP",0.1,4.8,0.3,"","","Garcinia afzelli"
"5193","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT15",4.8,3.75,"CP",0.1,3,0.3,"","","Eremospatha sp 1"
"5194","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT15",4.8,3.75,"CP",0.1,3,0.3,"","","ECH  4"
"5195","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT16",4.55,4.88,"CP",0.1,2.7,0.3,"","","Grewia coriacea"
"5196","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT16",4.55,4.88,"CP",0.1,2.7,0.3,"","","ECH  52"
"5197","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT16",4.7,0.1,"CP",0.1,3.4,0.25,"","","Grewia coriacea"
"5198","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT16",4.7,0.1,"CP",0.1,3.4,0.25,"","","ECH  52"
"5199","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT17",0.3,4.66,"CP",0.1,3,0.4,"","","Scorodophloeus zenkeri"
"5200","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT17",0.3,4.66,"CP",0.1,3,0.4,"","","ECH  21"
"5201","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT17",4,3.2,"CP",0.1,2,0.2,"","","Scorodophloeus zenkeri"
"5202","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT17",4,3.2,"CP",0.1,2,0.2,"","","ECH  21"
"5203","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT17",0.4,2.4,"CP",0.1,2.5,0.2,"","","Scorodophloeus zenkeri"
"5204","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT17",0.4,2.4,"CP",0.1,2.5,0.2,"","","ECH  21"
"5205","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT18",0.2,4.8,"CP",0.1,3,0.2,"","","Baphia leptobotrys"
"5206","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT18",0.2,4.8,"CP",0.1,3,0.2,"","","ECH  21"
"5207","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT18",3.2,3.25,"CP",0.3,14,0.85,"","","Baphia leptobotrys"
"5208","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT18",3.2,3.25,"CP",0.3,14,0.85,"","","ECH  21"
"5209","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT19",0.85,0.85,"CP",0.1,3,0.29,"","","Thomandersia congolana"
"5210","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT19",0.85,0.85,"CP",0.1,3,0.29,"","","ECH  21"
"5211","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT19",1.2,3.6,"CP",0.1,2,0.18,"","","Thomandersia congolana"
"5212","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT19",1.2,3.6,"CP",0.1,2,0.18,"","","ECH  21"
"5213","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT19",3.8,3,"CP",0.1,2,0.27,"","","Thomandersia congolana"
"5214","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT19",3.8,3,"CP",0.1,2,0.27,"","","ECH  21"
"5215","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT20",1.1,3.2,"CP",0.05,1.2,0.13,"","","ECH  52"
"5216","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT20",0.4,0.93,"CP",0.1,4.6,0.36,"","","ECH  52"
"5217","Nov_Dec_2021",2021-11-19,"DF_5A","C3/D4","VT60",1.3,3.3,"CP",0.1,5.9,0.2,"","",""
"5218","Nov_Dec_2021",2021-11-19,"DF_5A","C4/D5","2239",2.2,2.9,"DBH",1.3,62,10,"Tree","","Scorodophloeus zenkeri"
"5219","Nov_Dec_2021",2021-11-19,"DF_5A","C4/D5","2240",3.8,4,"DBH",1.3,83,9,"Tree","","Santiria trimera"
