Expedition,Data_entry,Date (dd/mm/yyyy),File_name,Date (dd/mm/yyyy),Note_taker,Project,Plot,Grid,TAG_SUM,Plant_tag,X_coord,Y_coord,Tool,POM,DBH (mm),Height (meters),Type_Field,Note_Field,ID,Treatment
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_7304,7304,3.10,4.60,CP,0.30,10.90,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_7381,7381,3.60,4.90,CP,1.30,42.10,25.00,Liana,,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_7339,7339,1.80,3.40,CP,1.30,27.90,25.00,Liana,dbh 1.3 vertical ,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_2064,2064,1.90,3.20,CP,0.30,2.10,25.00,Liana,height not from base,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_7148,7148,3.30,5.00,DBH,1.30,142.24,25.00,Liana,DBH IN INCHES ,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_2028,2028,1.40,4.10,CP,1.30,30.20,6.00,Tree,Otounga,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_2027,2027,1.90,4.50,CP,1.30,10.50,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,05/10/21,IMG_1700,16/07/2021,Mishka,DF,3A,I9/J10,DF_3A_I9/J10_7116,7116,1.20,4.70,CP,1.30,12.80,2.40,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,I2/J3,DF_2A_I2/J3_596,596,1.50,3.60,CP,1.30,11.00,1.90,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,I2/J3,DF_2A_I2/J3_106,106,2.20,3.00,CP,1.30,40.60,6.00,Tree,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,I2/J3,DF_2A_I2/J3_537,537,2.50,3.10,CP,0.30,6.90,3.70,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,I2/J3,DF_2A_I2/J3_506,506,2.10,2.80,CP,0.30,7.00,3.10,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,I2/J3,DF_2A_I2/J3_743,743,2.90,1.70,CP,0.30,6.60,1.70,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,I2/J3,DF_2A_I2/J3_762,762,2.70,1.90,CP,0.30,14.70,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_102,102,3.80,0.00,DBH,1.30,76.00,30.00,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_101,101,4.40,2.00,DBH,1.30,93.00,13.00,Tree,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_590,590,4.70,2.10,CP,1.30,11.70,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_584,584,4.70,2.00,CP,0.30,1.70,1.63,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_647,647,2.70,1.90,CP,0.30,13.30,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_2093,2093,2.20,3.30,CP,0.30,15.00,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_103,103,1.70,3.80,DBH,1.30,565.00,8.00,Tree,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_530,530,2.00,5.00,CP,0.30,14.60,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_104,104,1.10,2.50,CP,1.30,39.70,9.00,Tree,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_528,528,0.90,1.90,CP,0.30,9.20,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_546,546,0.80,2.80,CP,0.30,6.80,2.40,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_526,526,0.60,3.10,CP,0.30,3.50,2.40,Liana,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_532,532,0.40,3.10,CP,1.30,8.10,2.40,Sapling,,#N/A,LME
Summer_2021,Jessica,11/09/21,IMG_1176,07.03.2021,Camille,DF,2A,J2/K3,DF_2A_J2/K3_513,513,5.00,4.90,CP,1.30,24.40,4.00,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1811,1811,0.20,1.70,CP,0.10,2.00,3.20,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1591,1591,0.30,1.70,CP,1.30,19.40,4.20,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1810,1810,1.40,1.10,CP,1.30,4.70,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1099,1099,1.20,1.00,CP,1.30,12.00,2.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1243,1243,2.90,0.90,CP,1.30,27.00,4.60,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1075,1075,3.70,1.00,CP,1.30,19.30,3.10,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1268,1268,4.10,0.80,CP,0.30,18.40,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1240,1240,4.30,1.50,CP,1.30,21.10,4.10,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1236,1236,4.20,2.00,CP,1.30,11.00,1.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1451,1451,4.80,2.00,CP,0.30,9.50,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1024,1024,4.50,2.90,CP,0.30,6.60,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1515,1515,4.50,2.90,CP,0.30,13.50,2.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1805,1805,4.50,3.20,CP,0.30,8.40,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1217,1217,3.20,2.10,CP,0.30,11.40,2.70,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1808,1808,3.10,2.50,CP,0.30,15.80,2.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1278,1278,2.70,1.90,CP,0.30,28.40,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_349,349,3.00,3.20,CP,1.30,30.00,4.80,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1047,1047,2.60,2.90,CP,0.30,13.70,1.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1809,1809,4.00,4.50,CP,0.30,3.30,3.20,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_348,348,2.30,4.50,DBH,1.30,44.00,7.00,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1177,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1518,1518,2.10,4.70,CP,0.30,11.00,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_347,347,3.80,4.90,DBH,0.40,107.00,35.00,Liana,DBH measured 0.4 m off ground,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1061,1061,1.30,3.60,CP,0.30,7.40,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1214,1214,1.50,2.10,CP,0.30,1.60,8.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,A5/B6,DF_2A_A5/B6_1519,1519,1.40,2.60,CP,0.30,14.00,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1008,1008,0.30,0.40,CP,0.30,17.60,2.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1027,1027,0.30,0.40,CP,0.30,12.70,2.00,Sapling,cp split,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1052,1052,0.70,0.20,CP,0.30,18.00,2.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1087,1087,1.10,1.10,CP,0.30,5.30,1.70,Liana,cp split,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1030,1030,1.70,1.50,CP,1.30,12.40,2.40,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1086,1086,2.20,1.30,CP,0.30,11.50,1.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1005,1005,2.40,1.30,CP,0.30,30.20,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1013,1013,3.20,1.10,CP,0.30,16.10,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1201,1201,3.50,0.10,CP,0.30,12.70,1.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1013,1013,3.20,0.90,CP,0.30,16.60,1.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_256,256,3.70,0.90,CP,1.30,25.40,3.80,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1018,1018,3.60,1.90,CP,0.30,9.50,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1009,1009,3.20,1.90,CP,0.30,17.50,1.50,Sapling,cp split,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1033,1033,3.30,2.50,CP,1.30,25.60,4.80,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1007,1007,3.00,2.70,CP,0.30,10.60,1.80,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1010,1010,4.60,3.70,CP,0.30,8.00,1.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1178,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1032,1032,3.60,2.10,CP,0.30,16.10,2.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1065,1065,3.30,3.20,CP,1.30,13.60,3.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1037,1037,2.70,3.20,CP,1.30,37.10,4.40,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1083,1083,2.70,3.80,CP,0.30,5.90,1.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1060,1060,2.80,4.10,CP,1.30,6.30,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1071,1071,3.30,4.50,CP,1.30,9.00,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1064,1064,2.90,4.30,CP,0.30,5.00,1.55,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1002,1002,2.20,5.00,CP,1.30,21.00,3.40,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1035,1035,1.20,4.00,CP,0.30,12.00,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_350,350,1.00,3.40,DBH,1.30,61.00,2.60,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1090,1090,1.40,3.40,CP,0.30,14.90,2.10,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1034,1034,1.40,1.40,CP,0.30,9.50,2.00,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1067,1067,1.90,2.20,CP,1.30,21.00,3.90,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1023,1023,2.50,2.60,CP,0.30,7.20,3.20,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1011,1011,1.40,2.00,CP,0.30,18.40,3.60,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1031,1031,1.40,1.90,CP,0.30,3.50,3.50,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1216,1216,0.30,3.10,CP,1.30,9.30,2.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1088,1088,0.40,3.80,CP,0.30,5.60,1.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,B5/C6,DF_2A_B5/C6_1082,1082,3.90,4.90,CP,1.30,10.50,2.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_1043,1043,0.50,0.60,CP,0.30,8.50,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_1220,1220,1.60,0.50,CP,0.30,11.00,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1179,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2097,2097,1.60,0.50,CP,0.30,9.60,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_1229,1229,1.80,0.40,CP,0.30,3.60,1.60,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_255,255,0.90,0.90,DBH,1.30,51.00,6.50,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_1019,1019,1.10,0.90,CP,0.30,13.40,6.50,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_866,866,2.70,1.40,CP,0.30,15.00,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_1205,1205,3.70,0.20,CP,0.30,9.50,4.90,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2136,2136,3.50,0.60,CP,0.30,16.00,1.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_257,257,3.70,0.20,CP,1.30,36.80,3.90,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_357,357,3.50,2.20,CP,1.30,38.70,6.00,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2262,2262,4.40,3.20,CP,0.30,1.50,2.00,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2221,2221,4.50,3.20,CP,0.30,11.60,2.00,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2246,2246,4.80,3.30,CP,1.30,7.40,2.00,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_358,358,3.80,4.50,DBH,,273.00,35.00,Tree,POM above butress,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2216,2216,3.40,3.60,CP,0.30,16.60,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2299,2299,1.80,3.70,CP,0.30,10.50,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2267,2267,1.90,1.50,CP,0.30,10.00,1.70,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_889,889,1.60,3.10,CP,0.30,7.80,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2241,2241,1.00,2.80,CP,1.30,10.00,2.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_1066,1066,0.50,2.40,CP,1.30,31.90,3.60,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_355,355,0.90,2.20,DBH,1.30,151.00,30.00,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_809,809,1.30,1.90,CP,1.30,9.50,2.30,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1180,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2203,2203,0.20,4.80,CP,1.30,20.00,3.20,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2003,2003,0.40,4.60,CP,0.30,12.90,2.50,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2248,2248,2.80,4.60,CP,1.30,13.90,2.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_356,356,1.30,2.80,DBH,1.30,55.00,6.00,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_2271,2271,1.90,1.90,CP,0.30,9.50,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_819,819,3.12,4.20,CP,1.30,17.40,2.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_875,875,4.60,4.50,CP,1.30,28.40,3.90,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_2213,2213,1.40,4.20,CP,0.30,28.00,3.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,C5/D6,DF_2A_C5/D6_359,359,2.70,3.80,CP,1.30,86.00,35.00,Liana,taken 1.3 m from base ,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_2207,2207,0.80,4.10,CP,1.30,5.10,1.47,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_2251,2251,0.20,4.10,CP,1.30,5.20,1.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_888,888,0.70,2.30,CP,0.30,1.50,1.80,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_884,884,0.30,2.20,CP,1.30,4.50,1.80,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_871,871,0.90,1.50,CP,1.30,5.70,1.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_868,868,0.10,1.40,CP,0.30,11.80,3.10,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_823,823,0.80,0.80,CP,1.30,9.00,1.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_873,873,0.10,0.20,CP,1.30,11.00,3.90,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_323,323,1.00,1.50,DBH,1.30,82.00,8.00,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_322,322,2.10,2.60,CP,1.30,46.00,4.30,Tree,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,D5/E6,DF_2A_D5/E6_810,810,1.40,2.50,CP,0.30,10.70,1.70,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,E5/F6,DF_2A_E5/F6_898,898,0.70,0.00,CP,0.30,6.00,2.80,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1181,07.03.2021,Camille,DF,2A,E5/F6,DF_2A_E5/F6_2078,2078,0.60,0.70,CP,1.30,19.70,2.60,Sapling,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1182,07.03.2021,Camille,DF,2A,E5/F6,DF_2A_E5/F6_1207,1207,1.50,0.30,CP,0.30,2.00,1.70,Liana,,#N/A,LME
Summer_2021,Jessica,12/09/21,IMG_1182,07.03.2021,Camille,DF,2A,E5/F6,DF_2A_E5/F6_1213,1213,3.30,0.30,CP,0.30,9.20,2.10,Sapling,,#N/A,LME
